Override Genre
Travel & Architecture ▾
Portfolio Category
auto ▾
If you choose a different genre than the model assigned, PhotoCat automatically marks the original decision as wrong and keeps your override active.

This item still needs a portfolio mapping decision. Without an override it will stay excluded from the portfolio export.

[Device] Windows AMD64 | PyTorch 2.5.1+cu124
[Device] GPU: NVIDIA GeForce RTX 3060 Ti | VRAM: 8191 MB total, ~8191 MB free
[Device] Compute: CUDA
Input: F:\Disco2 PORTFOLIO\WebSIte\lr
Cache: F:\Disco2 PORTFOLIO\WebSIte\lr\.photocat_cache
Found 274 image(s). write-xmp=False, workers=1
[247/274] [cache] test2024-247.jpg: Genre=Street Documentary (conf=0.76, status=review, 3ms)
[248/274] [cache] test2024-248.jpg: Genre=Branding & Portrait (conf=0.95, status=auto, 3ms)
[249/274] [cache] test2024-249.jpg: Genre=Wedding Photography (conf=0.95, status=auto, 3ms)
[250/274] [cache] test2024-250.jpg: Genre=Wedding Photography (conf=0.95, status=auto, 3ms)
[251/274] [cache] test2024-251.jpg: Genre=Events & Music (conf=0.77, status=review, 3ms)
[252/274] [cache] test2024-252.jpg: Genre=Food & Product (conf=0.95, status=auto, 4ms)
[253/274] [cache] test2024-253.jpg: Genre=Events & Music (conf=0.61, status=review, 3ms)
[254/274] [cache] test2024-254.jpg: Genre=Wedding Photography (conf=0.95, status=auto, 4ms)
[255/274] [cache] test2024-255.jpg: Genre=Wedding Photography (conf=0.95, status=auto, 4ms)
[256/274] [cache] test2024-256.jpg: Genre=Branding & Portrait (conf=0.61, status=review, 3ms)
[257/274] [cache] test2024-257.jpg: Genre=Wedding Photography (conf=0.95, status=auto, 3ms)
[258/274] [cache] test2024-258.jpg: Genre=Other Photography (conf=0.42, status=review, 3ms)
[259/274] [cache] test2024-259.jpg: Genre=Events & Music (conf=0.95, status=auto, 3ms)
[260/274] [cache] test2024-260.jpg: Genre=Events & Music (conf=0.93, status=auto, 3ms)
[261/274] [cache] test2024-261.jpg: Genre=Events & Music (conf=0.90, status=auto, 4ms)
[262/274] [cache] test2024-262.jpg: Genre=Events & Music (conf=0.89, status=auto, 3ms)
[263/274] [cache] test2024-263.jpg: Genre=Events & Music (conf=0.95, status=auto, 3ms)
[264/274] [cache] test2024-264.jpg: Genre=Branding & Portrait (conf=0.43, status=review, 3ms)
[265/274] [cache] test2024-265.jpg: Genre=Food & Product (conf=0.95, status=auto, 3ms)
[266/274] [cache] test2024-266.jpg: Genre=Food & Product (conf=0.50, status=review, 4ms)
[267/274] [cache] test2024-267.jpg: Genre=Food & Product (conf=0.95, status=auto, 3ms)
[268/274] [cache] test2024-268.jpg: Genre=Nature & Landscape (conf=0.95, status=auto, 3ms)
[269/274] [cache] test2024-269.jpg: Genre=Nature & Landscape (conf=0.95, status=auto, 3ms)
[270/274] [cache] test2024-270.jpg: Genre=Food & Product (conf=0.50, status=review, 4ms)
[271/274] [cache] test2024-271.jpg: Genre=Food & Product (conf=0.50, status=review, 3ms)
[272/274] [cache] test2024-272.jpg: Genre=Food & Product (conf=0.50, status=review, 3ms)
[273/274] [cache] test2024-273.jpg: Genre=Branding & Portrait (conf=0.43, status=review, 3ms)
[274/274] [cache] test2024-274.jpg: Genre=Nature & Landscape (conf=0.95, status=auto, 3ms)
Cache: 274 hits, 0 misses
============================================================
Batch complete: 274 images in 0.9s (0.00s/image avg)
============================================================
Audit CSV written to: F:\Disco2 PORTFOLIO\WebSIte\lr\gpurun17_03_2305.csv

{"level":30,"time":1773810272096,"pid":2888,"hostname":"DESKTOP-UJUO3NV","msg":"Server listening at http://127.0.0.1:8797"}
{"level":30,"time":1773810275893,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-1","req":{"method":"GET","url":"/api/health","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":55051},"msg":"incoming request"}
{"level":30,"time":1773810275899,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-1","res":{"statusCode":200},"responseTime":5.549399999901652,"msg":"request completed"}
{"level":30,"time":1773810275901,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-2","req":{"method":"GET","url":"/api/review/session","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":54784},"msg":"incoming request"}
{"level":30,"time":1773810275901,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-2","res":{"statusCode":200},"responseTime":0.35809999983757734,"msg":"request completed"}
{"level":30,"time":1773810275902,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-3","req":{"method":"GET","url":"/api/pipeline/status","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":56890},"msg":"incoming request"}
{"level":30,"time":1773810275902,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-3","res":{"statusCode":200},"responseTime":0.31099999975413084,"msg":"request completed"}
{"level":30,"time":1773810275903,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-4","req":{"method":"GET","url":"/api/pipeline/logs","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":52239},"msg":"incoming request"}
{"level":30,"time":1773810431332,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-6","req":{"method":"OPTIONS","url":"/api/pipeline/run","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":63321},"msg":"incoming request"}
{"level":30,"time":1773810431333,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-6","res":{"statusCode":204},"responseTime":0.5230000000447035,"msg":"request completed"}
{"level":30,"time":1773810431334,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-7","req":{"method":"POST","url":"/api/pipeline/run","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":63321},"msg":"incoming request"}
Python process started (pid=35264).
{"level":30,"time":1773810431670,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-7","res":{"statusCode":200},"responseTime":335.4961000001058,"msg":"request completed"}
Python process started but has not emitted output yet.
Python process exited with code 0.
{"level":30,"time":1773810470234,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-8","req":{"method":"OPTIONS","url":"/api/review/load","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":63321},"msg":"incoming request"}
{"level":30,"time":1773810470235,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-8","res":{"statusCode":204},"responseTime":0.47149999998509884,"msg":"request completed"}
{"level":30,"time":1773810470236,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-9","req":{"method":"POST","url":"/api/review/load","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":63321},"msg":"incoming request"}
{"level":30,"time":1773810471348,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-9","res":{"statusCode":200},"responseTime":1111.6509999996051,"msg":"request completed"}
{"level":30,"time":1773810471388,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-a","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-001.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810471404,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-b","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-002.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":54483},"msg":"incoming request"}
{"level":30,"time":1773810471405,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-c","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-003.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":52107},"msg":"incoming request"}
{"level":30,"time":1773810471405,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-d","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-004.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":58014},"msg":"incoming request"}
{"level":30,"time":1773810471406,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-e","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-005.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":58773},"msg":"incoming request"}
{"level":30,"time":1773810471550,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-c","res":{"statusCode":200},"responseTime":145.45089999958873,"msg":"request completed"}
{"level":30,"time":1773810471556,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-f","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-006.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":52107},"msg":"incoming request"}
{"level":30,"time":1773810471561,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-d","res":{"statusCode":200},"responseTime":155.78760000038892,"msg":"request completed"}
{"level":30,"time":1773810471563,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-a","res":{"statusCode":200},"responseTime":174.44830000028014,"msg":"request completed"}
{"level":30,"time":1773810471572,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-g","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-007.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":58014},"msg":"incoming request"}
{"level":30,"time":1773810471580,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-h","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-008.jpg&w=800","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810471583,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-b","res":{"statusCode":200},"responseTime":179.7037000004202,"msg":"request completed"}
{"level":30,"time":1773810471694,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-f","res":{"statusCode":200},"responseTime":137.25189999956638,"msg":"request completed"}
{"level":30,"time":1773810471696,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-e","res":{"statusCode":200},"responseTime":289.74560000002384,"msg":"request completed"}
{"level":30,"time":1773810471721,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-g","res":{"statusCode":200},"responseTime":148.26699999999255,"msg":"request completed"}
{"level":30,"time":1773810471733,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-h","res":{"statusCode":200},"responseTime":152.788200000301,"msg":"request completed"}
{"level":30,"time":1773810474982,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-i","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-001.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810474988,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-i","res":{"statusCode":200},"responseTime":5.704599999822676,"msg":"request completed"}
{"level":30,"time":1773810498754,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-j","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-002.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810498763,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-j","res":{"statusCode":200},"responseTime":8.36780000012368,"msg":"request completed"}
{"level":30,"time":1773810500059,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-k","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-003.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810500066,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-k","res":{"statusCode":200},"responseTime":7.3634000001475215,"msg":"request completed"}
{"level":30,"time":1773810520351,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-l","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-005.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810520359,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-l","res":{"statusCode":200},"responseTime":6.96860000025481,"msg":"request completed"}
{"level":30,"time":1773810521084,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-m","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-004.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810521089,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-m","res":{"statusCode":200},"responseTime":4.914800000376999,"msg":"request completed"}
{"level":30,"time":1773810561360,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-n","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-002.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810561369,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-n","res":{"statusCode":200},"responseTime":8.65789999999106,"msg":"request completed"}
{"level":30,"time":1773810569708,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-o","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-003.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810569716,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-o","res":{"statusCode":200},"responseTime":7.83490000013262,"msg":"request completed"}
{"level":30,"time":1773810571190,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-p","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-004.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810571196,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-p","res":{"statusCode":200},"responseTime":5.417700000107288,"msg":"request completed"}
{"level":30,"time":1773810572082,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-q","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-005.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810572126,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-q","res":{"statusCode":200},"responseTime":43.864000000059605,"msg":"request completed"}
{"level":30,"time":1773810572468,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-r","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-006.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810572472,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-r","res":{"statusCode":200},"responseTime":3.5087000001221895,"msg":"request completed"}
{"level":30,"time":1773810574186,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-s","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-007.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810574195,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-s","res":{"statusCode":200},"responseTime":8.965099999681115,"msg":"request completed"}
{"level":30,"time":1773810574339,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-t","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-008.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810574354,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-t","res":{"statusCode":200},"responseTime":14.663399999961257,"msg":"request completed"}
{"level":30,"time":1773810574502,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-u","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-009.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810574518,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-u","res":{"statusCode":200},"responseTime":15.758899999782443,"msg":"request completed"}
{"level":30,"time":1773810574663,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-v","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-010.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810574670,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-v","res":{"statusCode":200},"responseTime":6.565699999220669,"msg":"request completed"}
{"level":30,"time":1773810574826,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-w","req":{"method":"GET","url":"/api/assets/image?path=F%3A%5CDisco2%20PORTFOLIO%5CWebSIte%5Clr%5Ctest2024-011.jpg","host":"127.0.0.1:8797","remoteAddress":"127.0.0.1","remotePort":62023},"msg":"incoming request"}
{"level":30,"time":1773810574832,"pid":2888,"hostname":"DESKTOP-UJUO3NV","reqId":"req-w","res":{"statusCode":200},"responseTime":5.2530999993905425,"msg":"request completed"}
